IDS,COUNTY_NAME,LONGITUDE,LATITUDE,SURFELV,WELL_TYPE,LOG_TYPE,TOP_JTOWN,THICK_JTOWN,TOP_COLCH,THICK_COLCH,TOP_SEELY,THICK_SEELY,TOP_DEKOVEN,THICK_DEKOVEN,TOP_LWRDEK,THICK_LWRDEK,TOP_DAVIS,THICK_DAVIS
00922073000C,BROWN,-90.794788,40.071677,636,Coal Test,Drillers Log,,,573.5,1.75,,,,,,,,
00922074000C,BROWN,-90.777939,40.069694,645,Coal Test,Drillers Log,,,566.2,1.75,,,,,,,,
00922075000C,BROWN,-90.787113,40.053509,683,Coal Test,Drillers Log,,,565.7,2.33,,,,,,,,
00922077000C,BROWN,-90.720387,40.049649,595,Coal Test,Drillers Log,,,520.5,1.75,,,,,,,,
00922078000C,BROWN,-90.715657,40.04901,610,Coal Test,Drillers Log,,,520,1.83,,,,,,,,
00922079000C,BROWN,-90.70125,40.055362,590,Coal Test,Drillers Log,,,531.7,2.33,,,,,,,,
00922080000C,BROWN,-90.701336,40.050536,570,Coal Test,Drillers Log,,,537,1.5,,,,,,,,
00922082000C,BROWN,-90.697714,40.052552,560,Coal Test,Drillers Log,,,520.4,2.08,,,,,,,,
00922083000C,BROWN,-90.697714,40.052552,560,Coal Test,Drillers Log,,,520.4,2,,,,,,,,
00922084000C,BROWN,-90.687432,40.037766,595,Coal Test,Drillers Log,,,523.5,2.17,,,,,,,,
00922085000C,BROWN,-90.687357,40.044526,580,Coal Test,Drillers Log,,,516.3,2.17,,,,,,,,
00922086000C,BROWN,-90.715694,40.045366,600,Coal Test,Drillers Log,,,541.7,1.33,,,,,,,,
00922087000C,BROWN,-90.706336,40.034157,585,Coal Test,Drillers Log,,,526,2.08,,,,,,,,
00922088000C,BROWN,-90.702096,40.03526,565,Coal Test,Drillers Log,,,527.7,2.17,,,,,,,,
00922089000C,BROWN,-90.706179,40.044812,610,Coal Test,Drillers Log,,,507,1.17,,,,,,,,
00922090000C,BROWN,-90.727826,40.025247,580,Coal Test,Drillers Log,,,554.5,1.42,,,,,,,,
00922091000C,BROWN,-90.721918,40.021986,595,Coal Test,Drillers Log,,,523,1.75,,,,,,,,
00922092000C,BROWN,-90.691851,40.024426,608,Coal Test,Drillers Log,,,527.1,1.83,,,,,,,,
00922093000C,BROWN,-90.815471,40.101652,662,Coal Test,Drillers Log,,,562.5,2,,,,,,,,
00922094000C,BROWN,-90.813255,40.103848,645,Coal Test,Drillers Log,,,555.5,2.25,,,,,,,,
00922095000C,BROWN,-90.811143,40.102398,641,Coal Test,Drillers Log,,,564,1.75,,,,,,,,
00922096000C,BROWN,-90.8118,40.104447,625,Coal Test,Drillers Log,,,553,2,,,,,,,,
00922097000C,BROWN,-90.804898,40.100941,620,Coal Test,Drillers Log,,,571,2.25,,,,,,,,
00922098000C,BROWN,-90.803955,40.099866,603,Coal Test,Drillers Log,,,568,2.33,,,,,,,,
00922099000C,BROWN,-90.80568,40.098707,620,Coal Test,Drillers Log,,,560.5,2.25,,,,,,,,
00922100000C,BROWN,-90.808316,40.097657,637,Coal Test,Drillers Log,,,551,2,,,,,,,,
00922101000C,BROWN,-90.808266,40.10249,636,Coal Test,Drillers Log,,,574.7,2.33,,,,,,,,
00922102000C,BROWN,-90.804935,40.091545,650,Coal Test,Drillers Log,,,555,2.33,,,,,,,,
00922103000C,BROWN,-90.808577,40.104137,615,Coal Test,Drillers Log,,,545,2.2,,,,,,,,
00922104000C,BROWN,-90.805981,40.101955,620,Coal Test,Drillers Log,,,569.6,2.08,,,,,,,,
00922105000C,BROWN,-90.807257,40.100037,623,Coal Test,Drillers Log,,,561.7,2.33,,,,,,,,
00922106000C,BROWN,-90.802592,40.097555,600,Coal Test,Drillers Log,,,554.5,2,,,,,,,,
00922107000C,BROWN,-90.815603,40.097011,655,Coal Test,Drillers Log,,,581,2.08,,,,,,,,
00922108000C,BROWN,-90.815367,40.105299,651,Coal Test,Drillers Log,,,557.5,2,,,,,,,,
00922109000C,BROWN,-90.801437,40.105742,616,Coal Test,Drillers Log,,,552,2,,,,,,,,
00922110000C,BROWN,-90.806329,40.093674,614,Coal Test,Drillers Log,,,568,1.92,,,,,,,,
00922111000C,BROWN,-90.815702,40.093513,647,Coal Test,Drillers Log,,,575,2,,,,,,,,
00922112000C,BROWN,-90.806034,40.097674,630,Coal Test,Drillers Log,,,557.5,2,,,,,,,,
00922113000C,BROWN,-90.802393,40.092448,615,Coal Test,Drillers Log,,,573,2,,,,,,,,
00922114000C,BROWN,-90.809401,40.100521,659,Coal Test,Drillers Log,,,569,2.25,,,,,,,,
00922115000C,BROWN,-90.807457,40.105549,605,Coal Test,Drillers Log,,,545.5,1.92,,,,,,,,
00922116000C,BROWN,-90.810622,40.105448,643,Coal Test,Drillers Log,,,554,2,,,,,,,,
00922117000C,BROWN,-90.811019,40.09174,616,Coal Test,Drillers Log,,,563,2.25,,,,,,,,
00922118000C,BROWN,-90.810968,40.093449,628,Coal Test,Drillers Log,,,561.5,2.17,,,,,,,,
00922119000C,BROWN,-90.830069,40.097831,638,Coal Test,Drillers Log,,,566,2.17,,,,,,,,
00922120000C,BROWN,-90.82535,40.097239,656,Coal Test,Drillers Log,,,581.5,2,,,,,,,,
00922121000C,BROWN,-90.830247,40.09303,671,Coal Test,Drillers Log,,,580.5,1.92,,,,,,,,
00922122000C,BROWN,-90.8286,40.100718,644,Coal Test,Drillers Log,,,582,2,,,,,,,,
00922123000C,BROWN,-90.824,40.098843,652,Coal Test,Drillers Log,,,576.5,1.83,,,,,,,,
00922124000C,BROWN,-90.825536,40.101531,623,Coal Test,Drillers Log,,,570.5,2,,,,,,,,
00922125000C,BROWN,-90.826726,40.09892,651,Coal Test,Drillers Log,,,561.5,2.08,,,,,,,,
00922126000C,BROWN,-90.81908,40.101115,647,Coal Test,Drillers Log,,,576,1.92,,,,,,,,
00922127000C,BROWN,-90.831273,40.101237,640,Coal Test,Drillers Log,,,589.5,2,,,,,,,,
00922128000C,BROWN,-90.830952,40.105102,627,Coal Test,Drillers Log,,,583.6,1.17,,,,,,,,
00922129000C,BROWN,-90.817326,40.099757,663,Coal Test,Drillers Log,,,580,2.08,,,,,,,,
00922130000C,BROWN,-90.820114,40.105238,644,Coal Test,Drillers Log,,,580,2.33,,,,,,,,
00922131000C,BROWN,-90.831451,40.098889,641,Coal Test,Drillers Log,,,581.5,2.17,,,,,,,,
00922132000C,BROWN,-90.826819,40.105154,635,Coal Test,Drillers Log,,,566.7,2.08,,,,,,,,
00922133000C,BROWN,-90.819552,40.09719,658,Coal Test,Drillers Log,,,567,2,,,,,,,,
00922134000C,BROWN,-90.825034,40.100074,642,Coal Test,Drillers Log,,,577.2,1.75,,,,,,,,
00922135000C,BROWN,-90.820546,40.100129,625,Coal Test,Drillers Log,,,563.4,2.17,,,,,,,,
00922136000C,BROWN,-90.820814,40.1033,633,Coal Test,Drillers Log,,,571.3,2.08,,,,,,,,
00922137000C,BROWN,-90.830028,40.099046,650,Coal Test,Drillers Log,,,585,1.83,,,,,,,,
00922138000C,BROWN,-90.829239,40.102919,645,Coal Test,Drillers Log,,,581,2.25,,,,,,,,
00922139000C,BROWN,-90.826154,40.103784,630,Coal Test,Drillers Log,,,568.5,2.25,,,,,,,,
00922140000C,BROWN,-90.823704,40.102713,623,Coal Test,Drillers Log,,,574,1.92,,,,,,,,
00922141000C,BROWN,-90.818308,40.103055,658,Coal Test,Drillers Log,,,572,2.25,,,,,,,,
00922142000C,BROWN,-90.839855,40.09742,630,Coal Test,Drillers Log,,,575,2.08,,,,,,,,
00922143000C,BROWN,-90.844301,40.097651,650,Coal Test,Drillers Log,,,563.5,2.17,,,,,,,,
00922144000C,BROWN,-90.849766,40.09797,663,Coal Test,Drillers Log,,,580,2.08,,,,,,,,
00922145000C,BROWN,-90.848068,40.101028,623,Coal Test,Drillers Log,,,567,2.08,,,,,,,,
00922146000C,BROWN,-90.848166,40.104063,620,Coal Test,Drillers Log,,,586.2,2.33,,,,,,,,
00922147000C,BROWN,-90.853637,40.100959,618,Coal Test,Drillers Log,,,570.1,2,,,,,,,,
00922148000C,BROWN,-90.843323,40.100812,645,Coal Test,Drillers Log,,,577.5,2,,,,,,,,
00922149000C,BROWN,-90.838511,40.104736,650,Coal Test,Drillers Log,,,575.5,2.33,,,,,,,,
00922150000C,BROWN,-90.852171,40.095367,624,Coal Test,Drillers Log,,,559,2.33,,,,,,,,
00922151000C,BROWN,-90.847881,40.094517,642,Coal Test,Drillers Log,,,578,2.33,,,,,,,,
00922152000C,BROWN,-90.836465,40.101725,630,Coal Test,Drillers Log,,,586.8,2.08,,,,,,,,
00922153000C,BROWN,-90.853895,40.098127,616,Coal Test,Drillers Log,,,563,2.17,,,,,,,,
00922154000C,BROWN,-90.853934,40.09792,643,Coal Test,Drillers Log,,,572,1.92,,,,,,,,
00922155000C,BROWN,-90.865054,40.098291,600,Coal Test,Drillers Log,,,570,2.08,,,,,,,,
00922156000C,BROWN,-90.861001,40.09817,624,Coal Test,Drillers Log,,,568,2.33,,,,,,,,
00922157000C,BROWN,-90.868581,40.098002,595,Coal Test,Drillers Log,,,570.5,2.42,,,,,,,,
00922159000C,BROWN,-90.857125,40.098046,620,Coal Test,Drillers Log,,,565.6,2.08,,,,,,,,
00922161000C,BROWN,-90.870531,40.101581,585,Coal Test,Drillers Log,,,570,1,,,,,,,,
00922164000C,BROWN,-90.88018,40.096819,605,Coal Test,Drillers Log,,,582.5,0.25,,,,,,,,
00922166000C,BROWN,-90.880297,40.092542,620,Coal Test,Drillers Log,,,579.5,1.58,,,,,,,,
00922167000C,BROWN,-90.878461,40.090739,600,Coal Test,Drillers Log,,,576.2,1.92,,,,,,,,
00922169000C,BROWN,-90.882804,40.092833,610,Coal Test,Drillers Log,,,573,2.08,,,,,,,,
00922172000C,BROWN,-90.883274,40.086628,645,Coal Test,Drillers Log,,,569.5,2.17,,,,,,,,
00922173000C,BROWN,-90.880565,40.085371,625,Coal Test,Drillers Log,,,557.5,2,,,,,,,,
00922174000C,BROWN,-90.883008,40.0906,645,Coal Test,Drillers Log,,,584,2.17,,,,,,,,
00922176000C,BROWN,-90.879174,40.084258,620,Coal Test,Drillers Log,,,552,2.17,,,,,,,,
00922177000C,BROWN,-90.830667,40.07904,671,Coal Test,Drillers Log,,,576,2,,,,,,,,
00922178000C,BROWN,-90.830449,40.086823,668,Coal Test,Drillers Log,,,587,1.58,,,,,,,,
00922179000C,BROWN,-90.826365,40.082585,,Coal Test,Drillers Log,,,,2.25,,,,,,,,
00922180000C,BROWN,-90.825105,40.078862,628,Coal Test,Drillers Log,,,569,2.08,,,,,,,,
00922181000C,BROWN,-90.823944,40.081111,648,Coal Test,Drillers Log,,,569.5,2,,,,,,,,
00922182000C,BROWN,-90.820958,40.078823,625,Coal Test,Drillers Log,,,573,2.17,,,,,,,,
00922183000C,BROWN,-90.820107,40.080541,625,Coal Test,Drillers Log,,,571,2,,,,,,,,
00922184000C,BROWN,-90.821322,40.08647,627,Coal Test,Drillers Log,,,569.5,2.08,,,,,,,,
00922185000C,BROWN,-90.819502,40.087144,620,Coal Test,Drillers Log,,,568.5,2.42,,,,,,,,
00922186000C,BROWN,-90.822513,40.088273,625,Coal Test,Drillers Log,,,572,2.25,,,,,,,,
00922187000C,BROWN,-90.827154,40.085141,658,Coal Test,Drillers Log,,,580,2.25,,,,,,,,
00922188000C,BROWN,-90.828166,40.081135,663,Coal Test,Drillers Log,,,567,1.33,,,,,,,,
00922189000C,BROWN,-90.81885,40.085341,627,Coal Test,Drillers Log,,,577,1.92,,,,,,,,
00922190000C,BROWN,-90.8229,40.085155,639,Coal Test,Drillers Log,,,570.3,2.42,,,,,,,,
00922191000C,BROWN,-90.825397,40.087056,643,Coal Test,Drillers Log,,,569.2,2.17,,,,,,,,
00922193000C,BROWN,-90.830373,40.089443,660,Coal Test,Drillers Log,,,573,2.33,,,,,,,,
00922194000C,BROWN,-90.816019,40.085737,628,Coal Test,Drillers Log,,,576.5,2.5,,,,,,,,
00922195000C,BROWN,-90.830555,40.082961,690,Coal Test,Drillers Log,,,570.8,1.75,,,,,,,,
00922196000C,BROWN,-90.835409,40.078816,608,Coal Test,Drillers Log,,,578,1.5,,,,,,,,
00922197000C,BROWN,-90.816168,40.080315,626,Coal Test,Drillers Log,,,571.5,2.08,,,,,,,,
00922198000C,BROWN,-90.835279,40.083484,668,Coal Test,Drillers Log,,,578,2.17,,,,,,,,
00922199000C,BROWN,-90.82611,40.077642,626,Coal Test,Drillers Log,,,579,2.25,,,,,,,,
00922200000C,BROWN,-90.813784,40.080603,622,Coal Test,Drillers Log,,,571,2,,,,,,,,
00922201000C,BROWN,-90.811377,40.081574,614,Coal Test,Drillers Log,,,576,2.17,,,,,,,,
00922202000C,BROWN,-90.813853,40.078726,605,Coal Test,Drillers Log,,,568,1.33,,,,,,,,
00922204000C,BROWN,-90.805399,40.087938,625,Coal Test,Drillers Log,,,563,2.42,,,,,,,,
00922205000C,BROWN,-90.801475,40.089673,610,Coal Test,Drillers Log,,,563,2.33,,,,,,,,
00922206000C,BROWN,-90.796835,40.085971,678,Coal Test,Drillers Log,,,580,2.08,,,,,,,,
00922207000C,BROWN,-90.814239,40.083783,624,Coal Test,Drillers Log,,,580,2.42,,,,,,,,
00922208000C,BROWN,-90.813592,40.085844,612,Coal Test,Drillers Log,,,569.5,2.08,,,,,,,,
00922210000C,BROWN,-90.796832,40.085971,610,Coal Test,Drillers Log,,,572.5,2.17,,,,,,,,
00922211000C,BROWN,-90.803881,40.084193,590,Coal Test,Drillers Log,,,563,0.25,,,,,,,,
00922213000C,BROWN,-90.802552,40.086932,595,Coal Test,Drillers Log,,,569.7,2,,,,,,,,
00922214000C,BROWN,-90.815899,40.087391,624,Coal Test,Drillers Log,,,554,2.25,,,,,,,,
00922215000C,BROWN,-90.811716,40.088906,604,Coal Test,Drillers Log,,,564,2.25,,,,,,,,
00922216000C,BROWN,-90.81371,40.088465,612,Coal Test,Drillers Log,,,556,2.17,,,,,,,,
00922217000C,BROWN,-90.815809,40.089871,619,Coal Test,Drillers Log,,,563,2.08,,,,,,,,
00922218000C,BROWN,-90.806335,40.089741,623,Coal Test,Drillers Log,,,554,2.17,,,,,,,,
00922219000C,BROWN,-90.808663,40.088948,615,Coal Test,Drillers Log,,,566,2.17,,,,,,,,
00922221000C,BROWN,-90.816584,40.060623,669,Coal Test,Drillers Log,,,587,2,,,,,,,,
00922222000C,BROWN,-90.811849,40.060576,640,Coal Test,Drillers Log,,,600.7,1.92,,,,,,,,
00922223000C,BROWN,-90.807613,40.060532,625,Coal Test,Drillers Log,,,597.5,1.83,,,,,,,,
00922224000C,BROWN,-90.802195,40.071242,622,Coal Test,Drillers Log,,,586,0.67,,,,,,,,
00922225000C,BROWN,-90.802159,40.074345,620,Coal Test,Drillers Log,,,579.3,2.33,,,,,,,,
00922226000C,BROWN,-90.802395,40.069642,625,Coal Test,Drillers Log,,,587,1.75,,,,,,,,
00922227000C,BROWN,-90.831065,40.068106,640,Coal Test,Drillers Log,,,580.5,2.17,,,,,,,,
00922228000C,BROWN,-90.831139,40.066286,623,Coal Test,Drillers Log,,,588,2.17,,,,,,,,
00922229000C,BROWN,-90.820163,40.061496,670,Coal Test,Drillers Log,,,589.2,2.25,,,,,,,,
00922230000C,BROWN,-90.819998,40.072122,626,Coal Test,Drillers Log,,,585.5,2.33,,,,,,,,
00922231000C,BROWN,-90.820307,40.075157,623,Coal Test,Drillers Log,,,579,2.25,,,,,,,,
00922232000C,BROWN,-90.819809,40.061354,619,Coal Test,Drillers Log,,,576,2,,,,,,,,
00922233000C,BROWN,-90.823954,40.071597,640,Coal Test,Drillers Log,,,596,2.5,,,,,,,,
00922234000C,BROWN,-90.821622,40.071549,620,Coal Test,Drillers Log,,,595,2.17,,,,,,,,
00922236000C,BROWN,-90.827192,40.06805,655,Coal Test,Drillers Log,,,586.6,1.75,,,,,,,,
00922237000C,BROWN,-90.818893,40.064789,628,Coal Test,Drillers Log,,,578,2.17,,,,,,,,
00922238000C,BROWN,-90.830629,40.075375,634,Coal Test,Drillers Log,,,587.5,2.42,,,,,,,,
00922240000C,BROWN,-90.830919,40.071742,638,Coal Test,Drillers Log,,,581.7,2.17,,,,,,,,
00922243000C,BROWN,-90.819239,40.063141,620,Coal Test,Drillers Log,,,563.2,2.17,,,,,,,,
00922244000C,BROWN,-90.821281,40.063443,620,Coal Test,Drillers Log,,,572.5,2,,,,,,,,
00922245000C,BROWN,-90.816429,40.075076,626,Coal Test,Drillers Log,,,582.5,2.17,,,,,,,,
00922246000C,BROWN,-90.81854,40.073468,625,Coal Test,Drillers Log,,,580.5,2.33,,,,,,,,
00922247000C,BROWN,-90.81643,40.073977,605,Coal Test,Drillers Log,,,582.5,1.83,,,,,,,,
00922248000C,BROWN,-90.823585,40.072402,644,Coal Test,Drillers Log,,,595,1.92,,,,,,,,
00922249000C,BROWN,-90.822378,40.069205,616,Coal Test,Drillers Log,,,590,2,,,,,,,,
00922250000C,BROWN,-90.816567,40.066413,620,Coal Test,Drillers Log,,,579,2,,,,,,,,
00922251000C,BROWN,-90.816655,40.063241,635,Coal Test,Drillers Log,,,573,2,,,,,,,,
00922252000C,BROWN,-90.817094,40.073989,610,Coal Test,Drillers Log,,,583.5,2,,,,,,,,
00922253000C,BROWN,-90.846552,40.06867,683,Coal Test,Drillers Log,,,581.5,1.08,,,,,,,,
00922254000C,BROWN,-90.840538,40.068283,660,Coal Test,Drillers Log,,,589.5,2.25,,,,,,,,
00922255000C,BROWN,-90.8442,40.064629,665,Coal Test,Drillers Log,,,601.5,1.83,,,,,,,,
00922256000C,BROWN,-90.841869,40.064603,663,Coal Test,Drillers Log,,,601.5,1.92,,,,,,,,
00922257000C,BROWN,-90.840759,40.062769,640,Coal Test,Drillers Log,,,590.5,1.83,,,,,,,,
00922258000C,BROWN,-90.844298,40.062229,643,Coal Test,Drillers Log,,,587,2.25,,,,,,,,
00922259000C,BROWN,-90.843536,40.066883,660,Coal Test,Drillers Log,,,594,2.25,,,,,,,,
00922260000C,BROWN,-90.839443,40.064724,645,Coal Test,Drillers Log,,,592.5,1.75,,,,,,,,
00922261000C,BROWN,-90.83601,40.063099,610,Coal Test,Drillers Log,,,575,1.83,,,,,,,,
00922262000C,BROWN,-90.835545,40.074652,660,Coal Test,Drillers Log,,,566.3,1.58,,,,,,,,
00922263000C,BROWN,-90.84595,40.061283,628,Coal Test,Drillers Log,,,588.8,1.92,,,,,,,,
00922264000C,BROWN,-90.835788,40.068588,648,Coal Test,Drillers Log,,,568,2.17,,,,,,,,
00922265000C,BROWN,-90.838719,40.062579,630,Coal Test,Drillers Log,,,588,1.92,,,,,,,,
00922266000C,BROWN,-90.83821,40.061884,620,Coal Test,Drillers Log,,,586,2,,,,,,,,
00922267000C,BROWN,-90.860182,40.053353,,Coal Test,Drillers Log,,,,2,,,,,,,,
00922269000C,BROWN,-90.826826,40.057122,670,Coal Test,Drillers Log,,,581.5,1.5,,,,,,,,
00922270000C,BROWN,-90.81688,40.050264,620,Coal Test,Drillers Log,,,595,1.5,,,,,,,,
00922271000C,BROWN,-90.831476,40.054207,680,Coal Test,Drillers Log,,,568,2.08,,,,,,,,
00922272000C,BROWN,-90.829651,40.059836,620,Coal Test,Drillers Log,,,568,2,,,,,,,,
00922273000C,BROWN,-90.802337,40.060201,625,Coal Test,Drillers Log,,,569,0.33,,,,,,,,
00922274000C,BROWN,-90.797362,40.058219,615,Coal Test,Drillers Log,,,565,1.33,,,,,,,,
00922275000C,BROWN,-90.807318,40.053243,630,Coal Test,Drillers Log,,,591.5,1.75,,,,,,,,
00922277000C,BROWN,-90.8055,40.048209,635,Coal Test,Drillers Log,,,592.5,1.83,,,,,,,,
00990004000C,BROWN,-90.649041,40.015769,568,Coal Test,Drillers Log,,,508.8,2,,,,,,,,
00990005000C,BROWN,-90.644256,40.015739,569.3,Coal Test,Drillers Log,,,517.2,1.5,,,,,,,,
00990007000C,BROWN,-90.658575,40.019436,583.2,Coal Test,Drillers Log,,,540.4,1.4,,,,,,,,
00990008000C,BROWN,-90.653846,40.019377,582,Coal Test,Drillers Log,,,542.4,1.6,,,,,,,,
00990010000C,BROWN,-90.644256,40.019271,587.5,Coal Test,Drillers Log,,,519.8,2.2,,,,,,,,
00990011000C,BROWN,-90.644312,40.022448,568,Coal Test,Drillers Log,,,526,1.7,,,,,,,,
00990016000C,BROWN,-90.662207,40.023079,583.9,Coal Test,Drillers Log,,,530.9,2.1,,,,,,,,
00990017000C,BROWN,-90.660491,40.023068,571.3,Coal Test,Drillers Log,,,561.4,2.2,,,,,,,,
00990018000C,BROWN,-90.65985,40.023991,559,Coal Test,Drillers Log,,,537,2.2,,,,,,,,
00990020000C,BROWN,-90.660722,40.02398,541.9,Coal Test,Drillers Log,,,535.5,0.6,,,,,,,,
00990021000C,BROWN,-90.66042,40.024432,565,Coal Test,Drillers Log,,,538.1,1.5,,,,,,,,
00990022000C,BROWN,-90.660424,40.023977,555.8,Coal Test,Drillers Log,,,535.5,2.1,,,,,,,,
00990023000C,BROWN,-90.659239,40.023969,567.5,Coal Test,Drillers Log,,,537.6,2.3,,,,,,,,
00990024000C,BROWN,-90.660423,40.023748,564.1,Coal Test,Drillers Log,,,534.6,2,,,,,,,,
00990025000C,BROWN,-90.659511,40.023514,565.2,Coal Test,Drillers Log,,,535.3,2.1,,,,,,,,
00990026000C,BROWN,-90.658689,40.02308,582.9,Coal Test,Drillers Log,,,547.3,2.3,,,,,,,,
00990034000C,BROWN,-90.668229,40.026817,588.5,Coal Test,Drillers Log,,,539.2,2,,,,,,,,
00990035000C,BROWN,-90.665917,40.026829,572.6,Coal Test,Drillers Log,,,539.9,1.5,,,,,,,,
00990036000C,BROWN,-90.66595,40.026856,572.6,Coal Test,Drillers Log,,,539.8,1.9,,,,,,,,
00990037000C,BROWN,-90.663461,40.026798,583.1,Coal Test,Drillers Log,,,542.8,1.7,,,,,,,,
00990038000C,BROWN,-90.657561,40.02671,583.4,Coal Test,Drillers Log,,,542.8,2,,,,,,,,
00990040000C,BROWN,-90.672258,40.029659,576.8,Coal Test,Drillers Log,,,532.8,1.8,,,,,,,,
00990041000C,BROWN,-90.670615,40.028657,587.4,Coal Test,Drillers Log,,,541.4,1.8,,,,,,,,
00990042000C,BROWN,-90.66436,40.029494,562.1,Coal Test,Drillers Log,,,534.1,1.6,,,,,,,,
00990043000C,BROWN,-90.664364,40.029039,561,Coal Test,Drillers Log,,,530,2,,,,,,,,
00990044000C,BROWN,-90.659922,40.029452,569,Coal Test,Drillers Log,,,534.7,2.1,,,,,,,,
00990045000C,BROWN,-90.65979,40.030141,569.5,Coal Test,Drillers Log,,,539.3,2.3,,,,,,,,
00990046000C,BROWN,-90.659195,40.030196,562.8,Coal Test,Drillers Log,,,540.8,2.3,,,,,,,,
00990047000C,BROWN,-90.658451,40.030129,572.3,Coal Test,Drillers Log,,,541,1.9,,,,,,,,
00990049000C,BROWN,-90.656812,40.029383,579.9,Coal Test,Drillers Log,,,538.2,1.8,,,,,,,,
00990050000C,BROWN,-90.656242,40.02943,557.6,Coal Test,Drillers Log,,,542.6,2.1,,,,,,,,
00990053000C,BROWN,-90.655646,40.029651,567.8,Coal Test,Drillers Log,,,540.6,2.3,,,,,,,,
00990054000C,BROWN,-90.654357,40.029413,568.6,Coal Test,Drillers Log,,,545.1,1.7,,,,,,,,
00990055000C,BROWN,-90.6682,40.030433,590.2,Coal Test,Drillers Log,,,528.7,1.8,,,,,,,,
00990056000C,BROWN,-90.666085,40.030402,556.8,Coal Test,Drillers Log,,,510.8,2,,,,,,,,
00990057000C,BROWN,-90.660289,40.034036,558,Coal Test,Drillers Log,,,540.8,1.9,,,,,,,,
00990058000C,BROWN,-90.659788,40.031074,567,Coal Test,Drillers Log,,,548.1,1.8,,,,,,,,
00990061000C,BROWN,-90.671723,40.03371,570.6,Coal Test,Drillers Log,,,531.6,1.8,,,,,,,,
00990062000C,BROWN,-90.670583,40.032336,587.1,Coal Test,Drillers Log,,,525.6,2,,,,,,,,
00990063000C,BROWN,-90.668192,40.032313,588,Coal Test,Drillers Log,,,525.5,2,,,,,,,,
00990065000C,BROWN,-90.653181,40.032157,572.7,Coal Test,Drillers Log,,,552.7,1.5,,,,,,,,
00990067000C,BROWN,-90.671127,40.037349,563,Coal Test,Drillers Log,,,531.1,0.6,,,,,,,,
00990068000C,BROWN,-90.669359,40.035967,564.9,Coal Test,Drillers Log,,,528.2,1.4,,,,,,,,
00990069000C,BROWN,-90.669266,40.036876,557.9,Coal Test,Drillers Log,,,530.2,1.8,,,,,,,,
00990070000C,BROWN,-90.666183,40.036103,566.4,Coal Test,Drillers Log,,,532.4,2.1,,,,,,,,
00990071000C,BROWN,-90.665893,40.035935,565.4,Coal Test,Drillers Log,,,531.8,2.3,,,,,,,,
00990072000C,BROWN,-90.66478,40.03615,554.2,Coal Test,Drillers Log,,,528.2,2.2,,,,,,,,
00990073000C,BROWN,-90.665798,40.037329,570.7,Coal Test,Drillers Log,,,530.4,2,,,,,,,,
00990074000C,BROWN,-90.664613,40.037316,554.7,Coal Test,Drillers Log,,,538.1,1.4,,,,,,,,
00990075000C,BROWN,-90.664616,40.036419,553.5,Coal Test,Drillers Log,,,526.8,1.7,,,,,,,,
01100006000C,BUREAU,-89.500228,41.284945,520,Coal Test,Drillers Log,,,358.5,1.5,,,,,,,,
01100007000C,BUREAU,-89.34343,41.313989,506,Coal Test,Drillers Log,,,323,2,,,,,,,,
01100008000C,BUREAU,-89.342206,41.318524,488,Coal Test,Drillers Log,,,338,0,,,,,,,,
01100020000C,BUREAU,-89.750404,41.36071,680,Coal Test,Drillers Log,,,487.8,2.25,,,,,,,,
01100021000C,BUREAU,-89.751425,41.343554,732,Coal Test,Drillers Log,,,477,3,,,,,,,,
01100043000C,BUREAU,-89.412401,41.398605,718.4,Coal Test,Drillers Log,,,302.6,3.42,,,,,,,,
01100045000C,BUREAU,-89.405419,41.379057,674.5,Coal Test,Drillers Log,,,292.5,3.83,,,,,,,,
01100062000C,BUREAU,-89.385375,41.351223,572,Coal Test,Drillers Log,,,309,2.33,,,,,,,,
01100069000C,BUREAU,-89.170003,41.39731,610,Coal Test,Drillers Log,,,328,0.33,,,,,,,,
01100077000C,BUREAU,-89.19486,41.321485,545,Mine Shaft,Drillers Log,,,278.5,0,,,,,,,,
01100091000C,BUREAU,-89.322161,41.417751,725.2,Coal Test,Drillers Log,,,421.2,3.33,,,,,,,,
01100092000C,BUREAU,-89.216885,41.494288,735,Coal Test,Drillers Log,,,414,3.92,,,,,,,,
01100117000C,BUREAU,-89.270065,41.424109,,Coal Test,Drillers Log,,,,3.5,,,,,,,,
01100118000C,BUREAU,-89.226769,41.413304,,Coal Test,Drillers Log,,,,3.5,,,,,,,,
01100122000C,BUREAU,-89.217118,41.413384,655,Coal Test,Drillers Log,,,204.2,3.58,,,,,,,,
01100123000C,BUREAU,-89.214728,41.418962,665,Coal Test,Drillers Log,,,226,3.17,,,,,,,,
01100320000C,BUREAU,-89.568135,41.260957,915,Structure Test,Electric Log,,,414,2,,,,,,,,
01121012000C,BUREAU,-89.828316,41.365475,,Water Well,Drillers Log,,,,2,,,,,,,,
01121156000C,BUREAU,-89.804215,41.37874,,Water Well,Drillers Log,,,,1,,,,,,,,
01170000000C,BUREAU,-89.422849,41.374765,700,Coal Test,Drillers Log,,,326,3,,,,,,,,
01170001000C,BUREAU,-89.405794,41.364573,650,Coal Test,Drillers Log,,,342.5,2.5,,,,,,,,
01170002000C,BUREAU,-89.426977,41.407003,734,Coal Test,Drillers Log,,,325.5,3,,,,,,,,
